2025-06-05 10:49:01.035 GMT,,,1,,6841761d.1,3,,2025-06-05 10:49:01 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,,"","postmaster",,0
2025-06-05 10:49:01.037 GMT,,,1,,6841761d.1,4,,2025-06-05 10:49:01 GMT,,0,LOG,00000,"listening on Unix socket ""/run/postgresql/.s.PGSQL.5432""",,,,,,,,,"","postmaster",,0
2025-06-05 10:49:01.038 GMT,,,1,,6841761d.1,5,,2025-06-05 10:49:01 GMT,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster",,0
2025-06-05 10:49:01.039 GMT,,,29,,6841761d.1d,1,,2025-06-05 10:49:01 GMT,,0,LOG,00000,"database system was shut down at 2025-06-05 10:49:01 GMT",,,,,,,,,"","startup",,0
2025-06-05 10:49:01.041 GMT,,,1,,6841761d.1,6,,2025-06-05 10:49:01 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster",,0
2025-06-05 10:49:01.041 GMT,,,35,,6841761d.23,1,,2025-06-05 10:49:01 GMT,,0,LOG,00000,"starting pg_failover_slots replica worker",,,,,,,,,"pg_failover_slots worker","pg_failover_slots worker",,0
2025-06-05 10:49:04.155 GMT,"postgres","testdb",43,"[local]",68417620.2b,1,"idle",2025-06-05 10:49:04 GMT,4/2,0,LOG,00000,"statement: SELECT n.nspname as ""Schema"",
  c.relname as ""Name"",
  CASE c.relkind WHEN 'r' THEN 'table' WHEN 'v' THEN 'view' WHEN 'm' THEN 'materialized view' WHEN 'i' THEN 'index' WHEN 'S' THEN 'sequence' WHEN 's' THEN 'special' WHEN 't' THEN 'TOAST table' WHEN 'f' THEN 'foreign table' WHEN 'p' THEN 'partitioned table' WHEN 'I' THEN 'partitioned index' END as ""Type"",
  pg_catalog.pg_get_userbyid(c.relowner) as ""Owner""
FROM pg_catalog.pg_class c
     LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
     LEFT JOIN pg_catalog.pg_am am ON am.oid = c.relam
WHERE c.relkind IN ('r','p','')
      AND n.nspname <> 'pg_catalog'
      AND n.nspname !~ '^pg_toast'
      AND n.nspname <> 'information_schema'
  AND pg_catalog.pg_table_is_visible(c.oid)
ORDER BY 1,2;",,,,,,,,,"psql","client backend",,0
2025-06-05 10:49:37.296 GMT,"postgres","testdb",57,"[local]",68417641.39,1,"idle",2025-06-05 10:49:37 GMT,4/4,0,LOG,00000,"statement: CREATE ROLE rep_user WITH REPLICATION LOGIN PASSWORD 'password';",,,,,,,,,"psql","client backend",,0
2025-06-05 10:49:37.307 GMT,"postgres","testdb",57,"[local]",68417641.39,2,"idle",2025-06-05 10:49:37 GMT,4/5,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 10:49:37.307 GMT,"postgres","testdb",57,"[local]",68417641.39,3,"CREATE DATABASE",2025-06-05 10:49:37 GMT,4/5,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,-5238101236384778286
2025-06-05 10:49:37.308 GMT,"postgres","testdb",58,"[local]",68417641.3a,1,"idle",2025-06-05 10:49:37 GMT,5/2,0,LOG,00000,"statement: CREATE TABLE demo(id INT PRIMARY KEY, value TEXT);",,,,,,,,,"psql","client backend",,0
2025-06-05 10:49:37.317 GMT,"postgres","testdb",58,"[local]",68417641.3a,2,"idle",2025-06-05 10:49:37 GMT,5/3,0,LOG,00000,"statement: CREATE PUBLICATION demo_pub FOR TABLE demo;",,,,,,,,,"psql","client backend",,0
2025-06-05 10:49:37.318 GMT,"postgres","testdb",58,"[local]",68417641.3a,3,"idle",2025-06-05 10:49:37 GMT,5/4,0,LOG,00000,"statement: INSERT INTO demo VALUES (1, 'Initial data from primary');",,,,,,,,,"psql","client backend",,0
2025-06-05 10:49:37.320 GMT,"postgres","testdb",58,"[local]",68417641.3a,4,"idle",2025-06-05 10:49:37 GMT,5/5,0,LOG,00000,"statement: INSERT INTO demo VALUES (2, 'More data from primary');",,,,,,,,,"psql","client backend",,0
2025-06-05 10:49:41.063 GMT,"postgres","testdb",65,"[local]",68417645.41,1,"idle",2025-06-05 10:49:41 GMT,4/7,0,LOG,00000,"statement: SELECT n.nspname as ""Schema"",
  c.relname as ""Name"",
  CASE c.relkind WHEN 'r' THEN 'table' WHEN 'v' THEN 'view' WHEN 'm' THEN 'materialized view' WHEN 'i' THEN 'index' WHEN 'S' THEN 'sequence' WHEN 's' THEN 'special' WHEN 't' THEN 'TOAST table' WHEN 'f' THEN 'foreign table' WHEN 'p' THEN 'partitioned table' WHEN 'I' THEN 'partitioned index' END as ""Type"",
  pg_catalog.pg_get_userbyid(c.relowner) as ""Owner""
FROM pg_catalog.pg_class c
     LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
     LEFT JOIN pg_catalog.pg_am am ON am.oid = c.relam
WHERE c.relkind IN ('r','p','')
      AND n.nspname <> 'pg_catalog'
      AND n.nspname !~ '^pg_toast'
      AND n.nspname <> 'information_schema'
  AND pg_catalog.pg_table_is_visible(c.oid)
ORDER BY 1,2;",,,,,,,,,"psql","client backend",,0
2025-06-05 10:53:09.505 GMT,"postgres","testdb",79,"[local]",68417715.4f,1,"idle",2025-06-05 10:53:09 GMT,5/19,0,LOG,00000,"statement: SELECT n.nspname as ""Schema"",
  c.relname as ""Name"",
  CASE c.relkind WHEN 'r' THEN 'table' WHEN 'v' THEN 'view' WHEN 'm' THEN 'materialized view' WHEN 'i' THEN 'index' WHEN 'S' THEN 'sequence' WHEN 's' THEN 'special' WHEN 't' THEN 'TOAST table' WHEN 'f' THEN 'foreign table' WHEN 'p' THEN 'partitioned table' WHEN 'I' THEN 'partitioned index' END as ""Type"",
  pg_catalog.pg_get_userbyid(c.relowner) as ""Owner""
FROM pg_catalog.pg_class c
     LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
     LEFT JOIN pg_catalog.pg_am am ON am.oid = c.relam
WHERE c.relkind IN ('r','p','')
      AND n.nspname <> 'pg_catalog'
      AND n.nspname !~ '^pg_toast'
      AND n.nspname <> 'information_schema'
  AND pg_catalog.pg_table_is_visible(c.oid)
ORDER BY 1,2;",,,,,,,,,"psql","client backend",,0
2025-06-05 10:59:42.437 GMT,"postgres","testdb",93,"192.168.107.1:55716",6841789e.5d,1,"idle",2025-06-05 10:59:42 GMT,4/29,0,LOG,00000,"statement: SELECT * FROM pg_replication_slots;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:04.210 GMT,"postgres","postgres",95,"192.168.107.1:45692",684178b4.5f,1,"idle",2025-06-05 11:00:04 GMT,4/33,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:04.210 GMT,"postgres","postgres",95,"192.168.107.1:45692",684178b4.5f,2,"CREATE DATABASE",2025-06-05 11:00:04 GMT,4/33,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,-5238101236384778286
2025-06-05 11:00:04.312 GMT,"postgres","postgres",48,"192.168.107.1:55546",684178b4.30,1,"idle",2025-06-05 11:00:04 GMT,4/24,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:04.312 GMT,"postgres","postgres",48,"192.168.107.1:55546",684178b4.30,2,"CREATE DATABASE",2025-06-05 11:00:04 GMT,4/24,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,0
2025-06-05 11:00:04.332 GMT,"postgres","testdb",96,"192.168.107.1:45704",684178b4.60,1,"idle",2025-06-05 11:00:04 GMT,4/35,0,LOG,00000,"statement: SELECT * FROM pg_replication_slots;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.460 GMT,"postgres","postgres",97,"192.168.107.1:36694",684178c2.61,1,"idle",2025-06-05 11:00:18 GMT,4/37,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.460 GMT,"postgres","postgres",97,"192.168.107.1:36694",684178c2.61,2,"CREATE DATABASE",2025-06-05 11:00:18 GMT,4/37,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,-5238101236384778286
2025-06-05 11:00:18.505 GMT,"postgres","postgres",49,"192.168.107.1:39250",684178c2.31,1,"idle",2025-06-05 11:00:18 GMT,4/26,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.505 GMT,"postgres","postgres",49,"192.168.107.1:39250",684178c2.31,2,"CREATE DATABASE",2025-06-05 11:00:18 GMT,4/26,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,0
2025-06-05 11:00:18.528 GMT,"postgres","testdb",98,"192.168.107.1:36696",684178c2.62,1,"idle",2025-06-05 11:00:18 GMT,4/39,0,LOG,00000,"statement: CREATE TABLE IF NOT EXISTS demo (id SERIAL PRIMARY KEY, name TEXT);",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.548 GMT,"postgres","testdb",99,"192.168.107.1:36706",684178c2.63,1,"idle",2025-06-05 11:00:18 GMT,4/41,0,LOG,00000,"statement: DROP PUBLICATION IF EXISTS test_pub;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.570 GMT,"postgres","testdb",100,"192.168.107.1:36710",684178c2.64,1,"idle",2025-06-05 11:00:18 GMT,4/43,0,LOG,00000,"statement: CREATE PUBLICATION test_pub FOR TABLE demo;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.601 GMT,"postgres","testdb",50,"192.168.107.1:39260",684178c2.32,1,"idle",2025-06-05 11:00:18 GMT,4/28,0,LOG,00000,"statement: DROP SUBSCRIPTION IF EXISTS test_sub;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.627 GMT,"postgres","testdb",51,"192.168.107.1:39270",684178c2.33,1,"idle",2025-06-05 11:00:18 GMT,4/30,0,LOG,00000,"statement: CREATE SUBSCRIPTION test_sub CONNECTION 'host=localhost port=5414 dbname=testdb user=postgres' PUBLICATION test_pub;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.634 GMT,"postgres","testdb",51,"192.168.107.1:39270",684178c2.33,2,"CREATE SUBSCRIPTION",2025-06-05 11:00:18 GMT,4/30,735,ERROR,08006,"could not connect to the publisher: connection to server at ""localhost"" (::1), port 5414 failed: Connection refused
	Is the server running on that host and accepting TCP/IP connections?
connection to server at ""localhost"" (127.0.0.1), port 5414 failed: Connection refused
	Is the server running on that host and accepting TCP/IP connections?",,,,,,"CREATE SUBSCRIPTION test_sub CONNECTION 'host=localhost port=5414 dbname=testdb user=postgres' PUBLICATION test_pub;",,,"psql","client backend",,0
2025-06-05 11:05:47.555 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,1,"idle",2025-06-05 11:05:47 GMT,4/67,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='SQLASCII';",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:47.559 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,2,"idle",2025-06-05 11:05:47 GMT,4/68,0,LOG,00000,"statement: SELECT version()",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:47.559 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,3,"idle",2025-06-05 11:05:47 GMT,4/69,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:47.562 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,4,"idle",2025-06-05 11:05:47 GMT,4/70,0,LOG,00000,"statement: 
        SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:47.563 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,5,"idle",2025-06-05 11:05:47 GMT,4/71,0,LOG,00000,"statement: 
        SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN true ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN true
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN 'pg_signal_backend'=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN True
            ELSE False END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:47.582 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,6,"idle",2025-06-05 11:05:47 GMT,4/72,0,LOG,00000,"statement: SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type;",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:47.685 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,7,"idle",2025-06-05 11:05:47 GMT,4/73,0,LOG,00000,"statement: /*pga4dash*/
SELECT 'session_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT count(*) FROM pg_catalog.pg_stat_activity) AS ""Total"",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = 'active')  AS ""Active"",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = 'idle')  AS ""Idle""
) t
UNION ALL
SELECT 'tps_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(xact_commit) + sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS ""Transactions"",
   (SELECT sum(xact_commit) FROM pg_catalog.pg_stat_database) AS ""Commits"",
   (SELECT sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS ""Rollbacks""
) t
UNION ALL
SELECT 'ti_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_inserted) FROM pg_catalog.pg_stat_database) AS ""Inserts"",
   (SELECT sum(tup_updated) FROM pg_catalog.pg_stat_database) AS ""Updates"",
   (SELECT sum(tup_deleted) FROM pg_catalog.pg_stat_database) AS ""Deletes""
) t
UNION ALL
SELECT 'to_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_fetched) FROM pg_catalog.pg_stat_database) AS ""Fetched"",
   (SELECT sum(tup_returned) FROM pg_catalog.pg_stat_database) AS ""Returned""
) t
UNION ALL
SELECT 'bio_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(blks_read) FROM pg_catalog.pg_stat_database) AS ""Reads"",
   (SELECT sum(blks_hit) FROM pg_catalog.pg_stat_database) AS ""Hits""
) t
",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:51.143 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,8,"idle",2025-06-05 11:05:47 GMT,4/74,0,LOG,00000,"statement: 
SELECT
    has_table_privilege(
      'pgagent.pga_job', 'INSERT, SELECT, UPDATE'
    ) has_priviledge
WHERE EXISTS(
    SELECT has_schema_privilege('pgagent', 'USAGE')
    WHERE EXISTS(
        SELECT cl.oid FROM pg_catalog.pg_class cl
        LEFT JOIN pg_catalog.pg_namespace ns ON ns.oid=relnamespace
        WHERE relname='pga_job' AND nspname='pgagent'
    )
)
",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:51.148 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,9,"idle",2025-06-05 11:05:47 GMT,4/75,0,LOG,00000,"statement: SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type;",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:51.151 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,10,"idle",2025-06-05 11:05:47 GMT,4/76,0,LOG,00000,"statement: SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type;",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:52.703 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,11,"idle",2025-06-05 11:05:47 GMT,4/77,0,LOG,00000,"statement: /*pga4dash*/
SELECT 'session_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT count(*) FROM pg_catalog.pg_stat_activity) AS ""Total"",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = 'active')  AS ""Active"",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = 'idle')  AS ""Idle""
) t
UNION ALL
SELECT 'tps_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(xact_commit) + sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS ""Transactions"",
   (SELECT sum(xact_commit) FROM pg_catalog.pg_stat_database) AS ""Commits"",
   (SELECT sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS ""Rollbacks""
) t
UNION ALL
SELECT 'ti_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_inserted) FROM pg_catalog.pg_stat_database) AS ""Inserts"",
   (SELECT sum(tup_updated) FROM pg_catalog.pg_stat_database) AS ""Updates"",
   (SELECT sum(tup_deleted) FROM pg_catalog.pg_stat_database) AS ""Deletes""
) t
UNION ALL
SELECT 'to_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_fetched) FROM pg_catalog.pg_stat_database) AS ""Fetched"",
   (SELECT sum(tup_returned) FROM pg_catalog.pg_stat_database) AS ""Returned""
) t
UNION ALL
SELECT 'bio_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(blks_read) FROM pg_catalog.pg_stat_database) AS ""Reads"",
   (SELECT sum(blks_hit) FROM pg_catalog.pg_stat_database) AS ""Hits""
) t
",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:53.565 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,12,"idle",2025-06-05 11:05:47 GMT,4/78,0,LOG,00000,"statement: SELECT
    db.oid as did, db.datname as name, ta.spcname as spcname, db.datallowconn,
    db.datistemplate AS is_template,
    pg_catalog.has_database_privilege(db.oid, 'CREATE') as cancreate, datdba as owner,
    descr.description
FROM
    pg_catalog.pg_database db
    LEFT OUTER JOIN pg_catalog.pg_tablespace ta ON db.dattablespace = ta.oid
    LEFT OUTER JOIN pg_catalog.pg_shdescription descr ON (
        db.oid=descr.objoid AND descr.classoid='pg_database'::regclass
    )
WHERE         db.oid > 16383::OID OR db.datname IN ('postgres', 'edb')

ORDER BY datname;",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:55.440 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,13,"idle",2025-06-05 11:05:47 GMT,4/79,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_catalog.pg_encoding_to_char(db.encoding) AS serverencoding,
    pg_catalog.has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.oid = 16384",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:55.441 GMT,"postgres","postgres",112,"192.168.107.1:49407",68417a0b.70,14,"idle",2025-06-05 11:05:47 GMT,4/80,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_catalog.pg_encoding_to_char(db.encoding) AS serverencoding,
    pg_catalog.has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.oid = 16384",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2025-06-05 11:05:55.456 GMT,"postgres","testdb",113,"192.168.107.1:49429",68417a13.71,1,"idle",2025-06-05 11:05:55 GMT,5/27,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='SQLASCII';",,,,,,,,,"pgAdmin 4 - DB:testdb","client backend",,0
2025-06-05 11:05:55.456 GMT,"postgres","testdb",114,"192.168.107.1:49430",68417a13.72,1,"idle",2025-06-05 11:05:55 GMT,6/2,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='SQLASCII';",,,,,,,,,"pgAdmin 4 - DB:testdb","client backend",,0
2025-06-05 11:05:55.459 GMT,"postgres","testdb",113,"192.168.107.1:49429",68417a13.71,2,"idle",2025-06-05 11:05:55 GMT,5/28,0,LOG,00000,"statement: SELECT version()",,,,,,,,,"pgAdmin 4 - DB:testdb","client backend",,0
2025-06-05 11:05:55.459 GMT,"postgres","testdb",114,"192.168.107.1:49430",68417a13.72,2,"idle",2025-06-05 11:05:55 GMT,6/3,0,LOG,00000,"statement: SELECT version()",,,,,,,,,"pgAdmin 4 - DB:testdb","client backend",,0
2025-06-05 11:05:55.459 GMT,"postgres","testdb",114,"192.168.107.1:49430",68417a13.72,3,"idle",2025-06-05 11:05:55 GMT,6/4,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()",,,,,,,,,"pgAdmin 4 - DB:testdb","client backend",,0
2025-06-05 11:05:55.460 GMT,"postgres","testdb",113,"192.168.107.1:49429",68417a13.71,3,"idle",2025-06-05 11:05:55 GMT,5/29,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()",,,,,,,,,"pgAdmin 4 - DB:testdb","client backend",,0
2025-06-05 11:05:55.460 GMT,"postgres","testdb",114,"192.168.107.1:49430",68417a13.72,4,"idle",2025-06-05 11:05:55 GMT,6/5,0,LOG,00000,"statement: 
        SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()",,,,,,,,,"pgAdmin 4 - DB:testdb","client backend",,0
2025-06-05 11:05:55.460 GMT,"postgres","testdb",113,"192.168.107.1:49429",68417a13.71,4,"idle",2025-06-05 11:05:55 GMT,5/30,0,LOG,00000,"statement: 
        SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()",,,,,,,,,"pgAdmin 4 - DB:testdb","client backend",,0
