2025-06-05 11:00:04.457 GMT,"postgres","testdb",1355,"192.168.107.1:37294",684178b4.54b,2,"INSERT",2025-06-05 11:00:04 GMT,4/57,0,ERROR,42P01,"relation ""demo"" does not exist",,,,,,"INSERT INTO demo (name) VALUES ('test4');",13,,"psql","client backend",,0
2025-06-05 11:00:18.481 GMT,"postgres","postgres",1384,"192.168.107.1:53380",684178c2.568,1,"idle",2025-06-05 11:00:18 GMT,4/59,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:00:18.482 GMT,"postgres","postgres",1384,"192.168.107.1:53380",684178c2.568,2,"CREATE DATABASE",2025-06-05 11:00:18 GMT,4/59,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,0
2025-06-05 11:03:59.086 GMT,,,13,,6841761b.d,3,,2025-06-05 10:48:59 GMT,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2025-06-05 11:05:34.539 GMT,,,13,,6841761b.d,4,,2025-06-05 10:48:59 GMT,,0,LOG,00000,"checkpoint complete: wrote 928 buffers (5.7%); 0 WAL file(s) added, 0 removed, 0 recycled; write=95.337 s, sync=0.101 s, total=95.454 s; sync files=300, longest=0.020 s, average=0.001 s; distance=4259 kB, estimate=4259 kB; lsn=0/1955EC8, redo lsn=0/1955E90",,,,,,,,,"","checkpointer",,0
2025-06-05 11:07:03.368 GMT,"postgres","postgres",2208,"192.168.107.1:49584",68417a57.8a0,1,"idle",2025-06-05 11:07:03 GMT,4/99,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:07:03.369 GMT,"postgres","postgres",2208,"192.168.107.1:49584",68417a57.8a0,2,"CREATE DATABASE",2025-06-05 11:07:03 GMT,4/99,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,0
2025-06-05 11:07:51.191 GMT,"postgres","postgres",2307,"192.168.107.1:49675",68417a87.903,1,"idle",2025-06-05 11:07:51 GMT,4/105,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:07:51.191 GMT,"postgres","postgres",2307,"192.168.107.1:49675",68417a87.903,2,"CREATE DATABASE",2025-06-05 11:07:51 GMT,4/105,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,0
2025-06-05 11:07:51.498 GMT,"postgres","testdb",2308,"192.168.107.1:49685",68417a87.904,1,"idle",2025-06-05 11:07:51 GMT,4/107,0,LOG,00000,"statement: SELECT * FROM pg_replication_slots;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:07:51.542 GMT,"postgres","testdb",2309,"192.168.107.1:49686",68417a87.905,1,"idle",2025-06-05 11:07:51 GMT,4/109,0,LOG,00000,"statement: SELECT * FROM pg_replication_slots;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:07:51.589 GMT,"postgres","testdb",2310,"192.168.107.1:49687",68417a87.906,1,"idle",2025-06-05 11:07:51 GMT,4/111,0,LOG,00000,"statement: INSERT INTO demo (name) VALUES ('test4');",,,,,,,,,"psql","client backend",,0
2025-06-05 11:07:51.589 GMT,"postgres","testdb",2310,"192.168.107.1:49687",68417a87.906,2,"INSERT",2025-06-05 11:07:51 GMT,4/111,0,ERROR,42P01,"relation ""demo"" does not exist",,,,,,"INSERT INTO demo (name) VALUES ('test4');",13,,"psql","client backend",,0
2025-06-05 11:08:29.591 GMT,"postgres","postgres",2389,"192.168.107.1:49727",68417aad.955,1,"idle",2025-06-05 11:08:29 GMT,4/117,0,LOG,00000,"statement: CREATE DATABASE testdb;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:08:29.592 GMT,"postgres","postgres",2389,"192.168.107.1:49727",68417aad.955,2,"CREATE DATABASE",2025-06-05 11:08:29 GMT,4/117,0,ERROR,42P04,"database ""testdb"" already exists",,,,,,"CREATE DATABASE testdb;",,,"psql","client backend",,0
2025-06-05 11:08:29.678 GMT,"postgres","testdb",2390,"192.168.107.1:49731",68417aad.956,1,"idle",2025-06-05 11:08:29 GMT,4/119,0,LOG,00000,"statement: CREATE TABLE IF NOT EXISTS demo (id SERIAL PRIMARY KEY, name TEXT);",,,,,,,,,"psql","client backend",,0
2025-06-05 11:08:29.919 GMT,"postgres","testdb",2391,"192.168.107.1:49737",68417aad.957,1,"idle",2025-06-05 11:08:29 GMT,4/121,0,LOG,00000,"statement: SELECT * FROM pg_replication_slots;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:08:29.961 GMT,"postgres","testdb",2392,"192.168.107.1:49738",68417aad.958,1,"idle",2025-06-05 11:08:29 GMT,4/123,0,LOG,00000,"statement: SELECT * FROM pg_replication_slots;",,,,,,,,,"psql","client backend",,0
2025-06-05 11:08:30.006 GMT,"postgres","testdb",2393,"192.168.107.1:49739",68417aae.959,1,"idle",2025-06-05 11:08:30 GMT,4/125,0,LOG,00000,"statement: INSERT INTO demo (name) VALUES ('test4');",,,,,,,,,"psql","client backend",,0
2025-06-05 11:08:59.624 GMT,,,13,,6841761b.d,5,,2025-06-05 10:48:59 GMT,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2025-06-05 11:09:04.986 GMT,,,13,,6841761b.d,6,,2025-06-05 10:48:59 GMT,,0,LOG,00000,"checkpoint complete: wrote 53 buffers (0.3%); 0 WAL file(s) added, 0 removed, 0 recycled; write=5.291 s, sync=0.055 s, total=5.363 s; sync files=41, longest=0.018 s, average=0.002 s; distance=171 kB, estimate=3850 kB; lsn=0/1980D98, redo lsn=0/1980D60",,,,,,,,,"","checkpointer",,0
